1452;Новотроицк;44
1453;Октябрьское;44
1455;Орск;44
1457;Переволоцкий;44
1458;Пономаревка;44
1459;Саракташ;44
1462;Соль-Илецк;44
1463;Сорочинск;44
1464;Ташла;44
1465;Тоцкое;44
1466;Тюльган;44
1467;Шарлык;44
1468;Энергетик;44
1469;Ясный;44
1470;Болхов;45
1471;Верховье;45
1472;Глазуновка;45
1474;Долгое;45
1475;Залегощь;45
1476;Змиевка;45
1478;Колпны;45
1479;Красная Заря;45
1480;Кромы;45
1481;Ливны;45
1482;Малоархангельск;45
1483;Мценск;45
1484;Нарышкино;45
1485;Новосиль;45
1487;Покровское;45
1488;Сосково;45
1489;Тросна;45
1490;Хомутово;45
1491;Хотынец;45
1492;Шаблыкино;45
1493;Башмаково;46
1494;Беднодемьяновск;46
1495;Беково;46
1496;Белинский;46
1497;Бессоновка;46
1498;Вадинск;46
1499;Верхозим;46
1501;Евлашево;46
1502;Земетчино;46
1503;Золотаревка;46
1504;Исса;46
1505;Каменка;46
1507;Кондоль;46
1508;Кузнецк;46
1509;Лопатино;46
1510;Малая Сердоба;46
1511;Мокшан;46
1512;Наровчат;46
1513;Неверкино;46
1514;Нижний Ломов;46
1516;Пачелма;46
1518;Русский Камешкир;46
1519;Сердобск;46
1521;Сура;46
1522;Тамала;46
1523;Шемышейка;46
1524;Барда;47
1525;Березники;47
1526;Большая Соснова;47
1527;Верещагино;47
1528;Гайны;47
1529;Горнозаводск;47
1530;Гремячинск;47
1531;Губаха;47
1532;Добрянка;47
1574;Владивосток;48
1589;Находка;48
1554;Пермь;47
1600;Уссурийск;48
1534;Зюкайка;47
1536;Карагай;47
1649;Донской;50
1537;Керчевский;47
1538;Кизел;47
1539;Коса;47
1540;Кочево;47
1541;Красновишерск;47
1542;Краснокамск;47
1543;Кудымкар;47
1544;Куеда;47
1545;Кунгур;47
1546;Лысьва;47
1547;Ныроб;47
1548;Нытва;47
1550;Орда;47
1552;Оханск;47
1553;Очер;47
1555;Соликамск;47
1556;Суксун;47
1557;Уинское;47
1559;Усть-Кишерть;47
1560;Чайковский;47
1561;Частые;47
1562;Чердынь;47
1563;Чернореченский;47
1564;Чернушка;47
1565;Чусовой;47
1566;Юрла;47
1567;Юсьва;47
1568;Анучино;48
1569;Арсеньев;48
1570;Артем;48
1572;Большой Камень;48
1573;Валентин;48
1575;Высокогорск;48
1576;Горные Ключи;48
1577;Горный;48
1578;Дальнегорск;48
1581;Кавалерово;48
1583;Камень-Рыболов;48
1585;Лазо;48
1586;Лесозаводск;48
1587;Лучегорск;48
1590;Новопокровка;48
1591;Ольга;48
1592;Партизанск;48
1593;Пограничный;48
1594;Покровка;48
1595;Русский;48
1596;Самарга;48
1597;Славянка;48
1598;Спасск-Дальний;48
1599;Терней;48
1601;Фокино;48
1602;Хасан;48
1603;Хороль;48
1604;Черниговка;48
1605;Чугуевка;48
1607;Бежаницы;49
1608;Великие Луки;49
1609;Гдов;49
1610;Дедовичи;49
1611;Дно;49
1612;Заплюсье;49
1613;Идрица;49
1614;Красногородское;49
1615;Кунья;49
1616;Локня;49
1617;Невель;49
1618;Новоржев;49
1619;Новосокольники;49
1620;Опочка;49
1621;Остров;49
1622;Палкино;49
1623;Печоры;49
1626;Псков;49
1681;Ростов-на-Дону;50
1711;Рязань;51
1625;Порхов;49
1627;Пустошка;49
1628;Пушкинские Горы;49
1629;Пыталово;49
1630;Себеж;49
1632;Усвяты;49
1633;Азов;50
1634;Аксай;50
1635;Алмазный;50
1636;Аютинск;50
1637;Багаевский;50
1638;Батайск;50
1639;Белая Калитва;50
1640;Боковская;50
1641;Большая Мартыновка;50
1642;Вешенская;50
1643;Волгодонск;50
1644;Восход;50
1645;Гигант;50
1646;Горняцкий;50
1647;Гуково;50
1650;Дубовское;50
1651;Егорлыкская;50
1652;Жирнов;50
1653;Заветное;50
1654;Заводской;50
1655;Зверево;50
1656;Зерноград;50
1657;Зимовники;50
1659;Казанская;50
1660;Каменоломни;50
1661;Каменск-Шахтинский;50
1662;Кашары;50
1663;Коксовый;50
1664;Константиновск;50
1665;Красный Сулин;50
1666;Куйбышево;50
1667;Матвеев Курган;50
1668;Мигулинская;50
1669;Миллерово;50
1670;Милютинская;50
1671;Морозовск;50
1672;Новочеркасск;50
1673;Новошахтинск;50
1674;Обливская;50
1675;Орловский;50
1676;Песчанокопское;50
1678;Пролетарск;50
1679;Ремонтное;50
1682;Сальск;50
1683;Семикаракорск;50
1684;Таганрог;50
1685;Тарасовский;50
1686;Тацинский;50
1687;Усть-Донецкий;50
1688;Целина;50
1689;Цимлянск;50
1690;Чалтырь;50
1691;Чертково;50
1692;Шахты;50
1693;Шолоховский;50
1694;Александро-Невский;51
1696;Гусь Железный;51
1697;Елатьма;51
1698;Ермишь;51
1700;Захарово;51
1701;Кадом;51
1702;Касимов;51
1703;Кораблино;51
1704;Милославское;51
1705;Михайлов;51
1706;Пителино;51
1707;Пронск;51
1708;Путятино;51
1709;Рыбное;51
1710;Ряжск;51
1712;Сапожок;51
1713;Сараи;51
1714;Сасово;51
1749;Самара;52
1793;Саратов;53
1752;Тольятти;52
1716;Спас-Клепики;51
1717;Спасск-Рязанский;51
1718;Старожилово;51
1719;Ухолово;51
1720;Чучково;51
1721;Шацк;51
1722;Шилово;51
1724;Безенчук;52
1725;Богатое;52
1726;Богатырь;52
1727;Большая Глущица;52
1729;Борское;52
1731;Жигулевск;52
1732;Зольное;52
1733;Исаклы;52
1734;Камышла;52
1735;Кинель;52
1736;Кинель-Черкасы;52
1737;Клявлино;52
1738;Кошки;52
1739;Красноармейское;52
1742;Нефтегорск;52
1743;Новокуйбышевск;52
1744;Октябрьск;52
1745;Отрадный;52
1746;Пестравка;52
1747;Похвистнево;52
1748;Приволжье;52
1750;Сургут (Самарская обл.);52
1751;Сызрань;52
1753;Хворостянка;52
1754;Чапаевск;52
1756;Шентала;52
1757;Шигоны;52
1758;Александров Гай;53
1759;Аркадак;53
1760;Аткарск;53
1761;Базарный Карабулак;53
1762;Балаково;53
1763;Балашов;53
1764;Балтай;53
1765;Возрождение;53
1766;Вольск;53
1769;Дергачи;53
1770;Духовницкое;53
1771;Екатериновка;53
1772;Ершов;53
1775;Калининск;53
1776;Каменский;53
1778;Красный Кут;53
1779;Лысые Горы;53
1780;Маркс;53
1781;Мокроус;53
1783;Новые Бурасы;53
1784;Озинки;53
1785;Перелюб;53
1786;Петровск;53
1787;Питерка;53
1788;Пугачев;53
1789;Ровное;53
1791;Ртищево;53
1792;Самойловка;53
1794;Степное;53
1795;Татищево;53
1796;Турки;53
1797;Хвалынск;53
1798;Энгельс;53
1799;Абый;54
1800;Алдан;54
1801;Амга;54
1802;Батагай;54
1803;Бердигестях;54
1804;Беркакит;54
1892;Екатеринбург;56
1866;Южно-Сахалинск;55
1838;Якутск;54
1806;Борогонцы;54
1807;Верхневилюйск;54
1808;Верхнеколымск;54
1809;Верхоянск;54
1810;Вилюйск;54
1811;Витим;54
1812;Власово;54
1813;Жиганск;54
1814;Зырянка;54
1816;Канкунский;54
1817;Ленск;54
1818;Майя;54
1819;Менкеря;54
1821;Нерюнгри;54
1822;Нычалах;54
1823;Нюрба;54
1824;Олекминск;54
1825;Покровск;54
1826;Сангар;54
1827;Саскылах;54
1828;Среднеколымск;54
1829;Сунтар;54
1830;Тикси;54
1831;Усть-Мая;54
1832;Усть-Нера;54
1833;Хандыга;54
1834;Хонуу;54
1835;Черский;54
1836;Чокурдах;54
1837;Чурапча;54
1840;Анбэцу;55
1841;Анива;55
1842;Бошняково;55
1843;Быков;55
1844;Вахрушев;55
1845;Взморье;55
1846;Гастелло;55
1848;Долинск;55
1850;Катангли;55
1851;Корсаков;55
1852;Курильск;55
1853;Макаров;55
1854;Невельск;55
1855;Ноглики;55
1856;Оха;55
1857;Поронайск;55
1858;Северо-Курильск;55
1859;Смирных;55
1860;Томари;55
1861;Тымовское;55
1862;Углегорск;55
1863;Холмск;55
1864;Шахтерск;55
1865;Южно-Курильск;55
1867;Алапаевск;56
1868;Алтынай;56
1869;Арамиль;56
1871;Арти;56
1872;Асбест;56
1873;Ачит;56
1874;Байкалово;56
1875;Басьяновский;56
1876;Белоярский;56
1878;Богданович;56
1879;Буланаш;56
1880;Верхний Тагил;56
1881;Верхняя Пышма;56
1882;Верхняя Салда;56
1883;Верхняя Синячиха;56
1884;Верхняя Сысерть;56
1885;Верхняя Тура;56
1886;Верхотурье;56
1887;Висим;56
1888;Волчанск;56
1889;Воронцовка;56
1890;Гари;56
1891;Дегтярск;56
1893;Ертарский;56
1894;Заводоуспенское;56
1915;Нижний Тагил;56
1971;Смоленск;58
1896;Зюзельский;56
1897;Ивдель;56
1898;Изумруд;56
1899;Ирбит;56
1900;Ис;56
1902;Камышлов;56
1903;Карпинск;56
1904;Карпунинский;56
1905;Качканар;56
1906;Кировград;56
1907;Краснотурьинск;56
1908;Красноуральск;56
1909;Красноуфимск;56
1910;Кушва;56
1911;Лесной;56
1912;Михайловск;56
1913;Невьянск;56
1914;Нижние Серги;56
1916;Нижняя Салда;56
1917;Нижняя Тура;56
1918;Новая Ляля;56
1919;Новоуральск;56
1920;Оус;56
1921;Первоуральск;56
1922;Полевской;56
1923;Пышма;56
1924;Ревда;56
1925;Реж;56
1926;Свердловск;56
1927;Североуральск;56
1928;Серов;56
1929;Сосьва;56
1930;Среднеуральск;56
1931;Сухой Лог;56
1932;Сысерть;56
1933;Таборы;56
1934;Тавда;56
1935;Талица;56
1937;Туринск;56
1938;Туринская Слобода;56
1939;Алагир;57
1940;Ардон;57
1941;Беслан;57
1942;Бурон;57
1943;Владикавказ;57
1944;Дигора;57
1945;Моздок;57
1946;Орджоникидзе;57
1947;Чикола;57
1948;Велиж;58
1949;Верхнеднепровский;58
1950;Ворга;58
1951;Вязьма;58
1952;Гагарин;58
1953;Глинка;58
1954;Голынки;58
1955;Демидов;58
1957;Дорогобуж;58
1958;Духовщина;58
1959;Екимовичи;58
1960;Ельня;58
1961;Ершичи;58
1962;Издешково;58
1963;Кардымово;58
1964;Красный;58
1965;Монастырщина;58
1966;Новодугино;58
1967;Починок;58
1968;Рославль;58
1970;Сафоново;58
1972;Сычевка;58
1973;Угра;58
1974;Хиславичи;58
1975;Холм-Жирковский;58
1976;Шумячи;58
1977;Ярцево;58
1979;Арзгир;59
1980;Благодарный;59
1981;Буденновск;59
1982;Георгиевск;59
1983;Дивное;59
1984;Домбай;59
1985;Донское;59
2009;Ставрополь;59
2032;Тамбов;60
2006;Пятигорск;59
1987;Железноводск;59
1988;Зеленокумск;59
1989;Изобильный;59
1990;Иноземцево;59
1991;Ипатово;59
1992;Карачаевск;59
1993;Кисловодск;59
1994;Кочубеевское;59
1996;Курсавка;59
1997;Левокумское;59
1998;Минеральные Воды;59
1999;Невинномысск;59
2000;Нефтекумск;59
2001;Новоалександровск;59
2002;Новоалександровская;59
2003;Новопавловск;59
2004;Новоселицкое;59
2005;Преградная;59
2007;Светлоград;59
2008;Солнечнодольск;59
2011;Теберда;59
2012;Усть-Джегута;59
2013;Хабез;59
2014;Черкесск;59
2015;Бондари;60
2016;Гавриловка Вторая;60
2017;Жердевка;60
2018;Знаменка;60
2019;Инжавино;60
2020;Кирсанов;60
2021;Котовск;60
2022;Мичуринск;60
2023;Мордово;60
2024;Моршанск;60
2025;Мучкапский;60
2027;Петровское;60
2028;Пичаево;60
2029;Рассказово;60
2030;Ржакса;60
2033;Токаревка;60
2034;Уварово;60
2035;Умет;60
2036;Агрыз;61
2037;Азнакаево;61
2038;Аксубаево;61
2039;Актюбинский;61
2040;Алексеевское;61
2043;Апастово;61
2044;Арск;61
2045;Бавлы;61
2046;Базарные Матаки;61
2047;Балтаси;61
2048;Богатые Сабы;61
2049;Брежнев;61
2050;Бугульма;61
2051;Буинск;61
2052;Васильево;61
2054;Высокая Гора;61
2055;Дербешкинский;61
2056;Елабуга;61
2057;Заинск;61
2058;Зеленодольск;61
2060;Камское Устье;61
2061;Карабаш;61
2063;Кукмод;61
2064;Кукмор;61
2065;Лаишево;61
2066;Лениногорск;61
2067;Мамадыш;61
2068;Менделеевск;61
2069;Мензелинск;61
2070;Муслюмово;61
2073;Новошешминск;61
2143;Томск;63
2075;Пестрецы;61
2076;Рыбная Слобода;61
2077;Сарманово;61
2078;Старое Дрожжаное;61
2079;Тетюши;61
2080;Чистополь;61
2081;Андреаполь;62
2082;Бежецк;62
2083;Белый;62
2084;Белый Городок;62
2085;Березайка;62
2086;Бологое;62
2088;Выползово;62
2089;Вышний Волочек;62
2090;Жарковский;62
2091;Западная Двина;62
2092;Заречье;62
2093;Зубцов;62
2094;Изоплит;62
2095;Калашниково;62
2096;Калинин;62
2097;Калязин;62
2098;Кашин;62
2099;Кесова Гора;62
2100;Кимры;62
2101;Конаково;62
2102;Красный Холм;62
2103;Кувшиново;62
2104;Лесное;62
2105;Лихославль;62
2106;Максатиха;62
2107;Молоково;62
2108;Нелидово;62
2109;Оленино;62
2110;Осташков;62
2111;Пено;62
2112;Рамешки;62
2113;Ржев;62
2114;Сандово;62
2115;Селижарово;62
2116;Сонково;62
2117;Спирово;62
2118;Старица;62
2120;Торжок;62
2121;Торопец;62
2122;Удомля;62
2123;Фирово;62
2125;Асино;63
2126;Бакчар;63
2127;Батурино;63
2129;Зырянское;63
2130;Итатка;63
2131;Каргасок;63
2132;Катайга;63
2133;Кожевниково;63
2134;Колпашево;63
2135;Кривошеино;63
2136;Мельниково;63
2137;Молчаново;63
2138;Парабель;63
2140;Подгорное;63
2141;Северск;63
2142;Стрежевой;63
2144;Тымск;63
2145;Ак-Довурак;64
2146;Бай Хаак;64
2147;Кызыл;64
2148;Самагалтай;64
2149;Сарыг-Сеп;64
2150;Суть-Холь;64
2151;Тоора-Хем;64
2152;Туран;64
2153;Тээли;64
2154;Хову-Аксы;64
2155;Чадан;64
2156;Шагонар;64
2157;Эрзин;64
2158;Агеево;65
2159;Алексин;65
2160;Арсеньево;65
2161;Барсуки;65
2162;Бегичевский;65
2163;Белев;65
2164;Богородицк;65
2252;Ижевск;67
2218;Нижневартовск;66
2221;Ноябрьск;66
2229;Сургут;66
2232;Тобольск;66
2184;Тула;65
2233;Тюмень;66
2166;Велегож;65
2167;Венев;65
2168;Волово;65
2169;Горелки;65
2172;Епифань;65
2173;Ефремов;65
2174;Заокский;65
2175;Казановка;65
2176;Кимовск;65
2177;Киреевск;65
2178;Куркино;65
2179;Ленинский;65
2181;Одоев;65
2182;Плавск;65
2183;Суворов;65
2185;Узловая;65
2186;Щекино;65
2187;Ясногорск;65
2188;Абатский;66
2189;Аксарка;66
2190;Армизонское;66
2191;Аромашево;66
2193;Бердюжье;66
2194;Большое Сорокино;66
2195;Вагай;66
2196;Викулово;66
2197;Винзили;66
2198;Голышманово;66
2199;Губкинский;66
2200;Заводопетровский;66
2201;Заводоуковск;66
2202;Излучинск;66
2203;Исетское;66
2204;Ишим;66
2205;Казанское;66
2206;Казым-Мыс;66
2207;Когалым;66
2209;Красноселькуп;66
2210;Лабытнанги;66
2211;Ларьяк;66
2212;Мегион;66
2213;Мужи;66
2214;Муравленко;66
2215;Надым;66
2217;Нефтеюганск;66
2219;Нижняя Тавда;66
2220;Новый Уренгой;66
2222;Нягань;66
2224;Омутинский;66
2225;Радужный;66
2226;Салехард;66
2227;Сладково;66
2230;Тазовский;66
2231;Тарко-Сале;66
2234;Уват;66
2236;Упорово;66
2237;Урай;66
2238;Ханты-Мансийск;66
2239;Юрибей;66
2240;Ялуторовск;66
2241;Яр-Сале;66
2242;Ярково;66
2243;Алнаши;67
2244;Балезино;67
2245;Вавож;67
2246;Воткинск;67
2247;Глазов;67
2248;Грахово;67
2249;Дебесы;67
2251;Игра;67
2253;Кама;67
2255;Каракулино;67
2327;Комсомольск-на-Амуре;70
2293;Ульяновск;68
2339;Хабаровск;70
2256;Кез;67
2258;Киясово;67
2260;Можга;67
2261;Сарапул;67
2262;Селты;67
2263;Сюмси;67
2264;Ува;67
2265;Устинов;67
2266;Шаркан;67
2267;Юкаменское;67
2268;Якшур-Бодья;67
2269;Яр;67
2270;Базарный Сызган;68
2271;Барыш;68
2273;Вешкайма;68
2274;Глотовка;68
2275;Димитровград;68
2276;Игнатовка;68
2277;Измайлово;68
2278;Инза;68
2279;Ишеевка;68
2280;Канадей;68
2281;Карсун;68
2282;Кузоватово;68
2283;Майна;68
2284;Новая Малыкла;68
2285;Новоспасское;68
2286;Павловка;68
2287;Радищево;68
2288;Сенгилей;68
2289;Старая Кулатка;68
2290;Старая Майна;68
2291;Сурское;68
2292;Тереньга;68
2294;Чердаклы;68
2296;Дарьинское;69
2297;Деркул;69
2298;Джамбейты;69
2299;Джаныбек;69
2300;Казталовка;69
2301;Калмыково;69
2302;Каратобе;69
2303;Переметное;69
2304;Сайхин;69
2305;Уральск;69
2307;Фурманово;69
2308;Чапаев;69
2309;Амурск;70
2310;Аян;70
2311;Березовый;70
2312;Бикин;70
2313;Бира;70
2314;Биракан;70
2316;Болонь;70
2317;Ванино;70
2318;Волочаевка Вторая;70
2319;Высокогорный;70
2320;Вяземский;70
2322;Гурское;70
2323;Дормидонтовка;70
2324;Заветы Ильича;70
2325;Известковый;70
2329;Нелькан;70
2330;Николаевск-на-Амуре;70
2331;Облучье;70
2332;Охотск;70
2333;Переяславка;70
2334;Смидович;70
2335;Советская Гавань;70
2336;Софийск;70
2338;Тугур;70
2340;Чегдомын;70
2341;Чумикан;70
2344;Аган;72
2345;Игрим;72
2380;Магнитогорск;73
2381;Миасс;73
2395;Челябинск;73
2347;Лангепас;72
2348;Лянтор;72
2353;Покачи;72
2354;Приобье;72
2355;Пыть-Ях;72
2360;Югорск;72
2361;Агаповка;73
2362;Аргаяш;73
2363;Аша;73
2364;Бакал;73
2365;Бреды;73
2366;Варна;73
2367;Верхнеуральск;73
2368;Верхний Уфалей;73
2369;Еманжелинск;73
2370;Златоуст;73
2372;Карталы;73
2373;Касли;73
2374;Катав-Ивановск;73
2375;Копейск;73
2376;Коркино;73
2377;Кунашак;73
2378;Куса;73
2379;Кыштым;73
2384;Пласт;73
2385;Сатка;73
2386;Сим;73
2388;Трехгорный;73
2390;Увельский;73
2391;Уйское;73
2392;Усть-Катав;73
2393;Фершампенуаз;73
2394;Чебаркуль;73
2396;Чесма;73
2397;Южно-Уральск;73
2398;Юрюзань;73
2399;Аргун;74
2400;Грозный;74
2401;Гудермез;74
2402;Малгобек;74
2403;Назрань;74
2404;Наурская;74
2405;Ножай-Юрт;74
2408;Урус-Мартан;74
2409;Шали;74
2411;Аксеново-Зиловское;75
2412;Акша;75
2413;Александровский Завод;75
2414;Амазар;75
2415;Арбагар;75
2416;Атамановка;75
2417;Балей;75
2418;Борзя;75
2419;Букачача;75
2420;Газимурский Завод;75
2421;Давенда;75
2422;Дарасун;75
2423;Дровяная;75
2424;Дульдурга;75
2425;Жиндо;75
2426;Забайкальск;75
2427;Итака;75
2428;Калга;75
2429;Карымское;75
2430;Кличка;75
2431;Ключевский;75
2432;Кокуй;75
2433;Краснокаменск;75
2434;Красный Чикой;75
2435;Кыра;75
2436;Моготуй;75
2472;Чебоксары;76
2451;Чита;75
2509;Ярославль;79
2438;Нерчинск;75
2439;Нерчинский Завод;75
2440;Нижний Часучей;75
2441;Оловянная;75
2443;Петровск-Забайкальский;75
2444;Приаргунск;75
2445;Сретенск;75
2446;Тупик;75
2447;Улеты;75
2448;Хилок;75
2449;Чара;75
2450;Чернышевск;75
2452;Шелопугино;75
2453;Шилка;75
2454;Алатырь;76
2455;Аликово;76
2458;Вурнары;76
2459;Ибреси;76
2460;Канаш;76
2461;Киря;76
2462;Комсомольское;76
2464;Красные Четаи;76
2465;Кугеси;76
2466;Мариинский Посад;76
2467;Моргауши;76
2468;Новочебоксарск;76
2469;Порецкое;76
2470;Урмары;76
2471;Цивильск;76
2473;Шемурша;76
2474;Шумерля;76
2475;Ядрин;76
2476;Яльчики;76
2477;Янтиково;76
2486;Пуровск;78
2488;Тарко;78
2489;Андропов;79
2490;Берендеево;79
2491;Большое Село;79
2492;Борисоглебский;79
2493;Брейтово;79
2494;Бурмакино;79
2495;Варегово;79
2496;Волга;79
2497;Гаврилов Ям;79
2498;Данилов;79
2499;Любим;79
2500;Мышкино;79
2501;Некрасовское;79
2502;Новый Некоуз;79
2504;Пошехонье-Володарск;79
2505;Ростов;79
2506;Рыбинск;79
2507;Тутаев;79
2508;Углич;79
57;Калининград;2
1;Казань;1
8;Апрелевка;2
33;Деденево;2
80;Лесной Городок;2
91;Малаховка;2
109;Октябрьский;2
134;Сергиев Посад;2
161;Хотьково;2
180;Большая Ижора;3
200;Кобринское;3
226;Алтайский;5
245;Камень-на-Оби;5
270;Троицкое;5
274;Усть-Калманка;5
303;Свободный;6
321;Ильинско-Подомское;7
353;Началово;8
360;Бакалы;9
363;Бижбуляк;9
386;Караидельский;9
416;Вейделевка;10
444;Ивот;11
450;Комаричи;11
473;Гусиноозерск;12
503;Великодворский;13
535;Жирновск;14
540;Клетский;14
561;Чернышковский;14
588;Бобров;16
628;Буйнакск;17
646;Магарамкент;17
668;Долматовский;19
696;Артемовский;20
713;Железногорск-Илимский;20
720;Казачинское;20
728;Нижнеудинск;20
757;Зеленоградск;22
786;Яшкуль;23
804;Малоярославец;24
811;Сухиничи;24
822;Ильпырский;25
847;Импалахти;26
868;Барзас;27
871;Березовский;27
872;Грамотеино;27
874;Ижморский;27
875;Итатский;27
876;Калтан;27
877;Кедровка;27
901;Боровой;28
902;Верхошижемье;28
929;Слободской;28
954;Каджером;29
978;Кологрив;30
993;Шарья;30
1009;Горячий Ключ;31
1034;Приморско-Ахтарск;31
1065;Богучаны;32
1082;Идринское;32
1103;Партизанское;32
1130;Куртамыш;33
1149;Дмитриев-Льговский;34
1174;Доброе;35
1193;Ванкарем;36
1216;Йошкар-Ола;37
1262;Кильдинстрой;39
1268;Мурманск;39
1291;Васильсурск;40
1310;Дальнее Константиново;40
1345;Батецкий;41
1353;Любытино;41
1368;Баган;42
1386;Михайловский;42
1412;Муромцево;43
1433;Айдырлинский;44
1443;Дубенский;44
1451;Новосергиевка;44
1473;Дмитровск-Орловский;45
1506;Колышлей;46
1533;Елово;47
2119;Тверь;62
1558;Усолье;47
1579;Дальнереченск;48
1606;Яковлевка;48
1624;Плюсса;49
1631;Струги-Красные;49
1658;Кагальницкая;50
1680;Родионово-Несветайская;50
1715;Скопин;51
1728;Большая Черниговка;52
1755;Челно-Вершины;52
1782;Новоузенск;53
1805;Бестях;54
1815;Кангалассы;54
1839;Александровск-Сахалинский;55
1895;Зыряновский;56
1901;Каменск-Уральский;56
1936;Тугулым;56
1956;Десногорск;58
1978;Александровское;59
1986;Ессентуки;59
2031;Староюрьево;60
2053;Верхний Услон;61
2074;Нурлат;61
2087;Васильевский Мох;62
2139;Первомайское;63
2165;Болохово;65
2180;Новомосковск;65
2208;Кондинское;66
2235;Унъюган;66
2254;Камбарка;67
2257;Кизнер;67
2272;Большое Нагаткино;68
2326;Иннокентьевка;70
2387;Снежинск;73
2406;Орджоникидзевская;74
2437;Могоча;75
2456;Батырева;76
2503;Переславль-Залесский;79
